id,WKT,mgo,al2o3,sio2,cao,tio2,feo,potassium,thorium,uranium
466,"POLYGON ((35.0 -32.5, 40.0 -32.5, 40.0 -27.5, 35.0 -27.5, 35.0 -32.5))",9.266400,27.953000,44.171000,15.776000,0.116070,4.922900,341.8200,1.1611,0.3160
467,"POLYGON ((40.0 -32.5, 45.0 -32.5, 45.0 -27.5, 40.0 -27.5, 40.0 -32.5))",7.949100,24.334000,46.798000,15.690000,0.162420,5.583500,365.4800,0.9538,0.2594
468,"POLYGON ((45.0 -32.5, 50.0 -32.5, 50.0 -27.5, 45.0 -27.5, 45.0 -32.5))",8.846300,22.537000,47.653000,15.648000,0.269450,5.457700,335.2000,0.8012,0.2177
469,"POLYGON ((50.0 -32.5, 55.0 -32.5, 55.0 -27.5, 50.0 -27.5, 50.0 -32.5))",7.859000,20.498000,47.589000,16.954000,0.509570,5.576300,117.4200,0.6483,0.1760
470,"POLYGON ((55.0 -32.5, 60.0 -32.5, 60.0 -27.5, 55.0 -27.5, 55.0 -32.5))",7.069300,24.452000,46.584000,15.902000,0.304290,5.332400,175.5700,0.1695,0.0453
471,"POLYGON ((60.0 -32.5, 65.0 -32.5, 65.0 -27.5, 60.0 -27.5, 60.0 -32.5))",7.489000,22.098000,44.051000,16.698000,0.583500,6.201400,191.6500,0.4465,0.1209
472,"POLYGON ((65.0 -32.5, 70.0 -32.5, 70.0 -27.5, 65.0 -27.5, 65.0 -32.5))",9.630300,19.440000,44.493000,18.351000,0.541150,5.504200,212.1300,0.4283,0.1159
473,"POLYGON ((70.0 -32.5, 75.0 -32.5, 75.0 -27.5, 70.0 -27.5, 70.0 -32.5))",11.246000,24.673000,41.884000,13.381000,0.622840,5.589400,226.0300,0.6162,0.1672
474,"POLYGON ((75.0 -32.5, 80.0 -32.5, 80.0 -27.5, 75.0 -27.5, 75.0 -32.5))",6.726600,23.623000,47.029000,15.362000,0.220500,5.862600,317.7500,0.6126,0.1662
475,"POLYGON ((80.0 -32.5, 85.0 -32.5, 85.0 -27.5, 80.0 -27.5, 80.0 -32.5))",9.747700,22.563000,42.674000,18.685000,0.175300,5.690700,294.1800,0.7182,0.1951
476,"POLYGON ((85.0 -32.5, 90.0 -32.5, 90.0 -27.5, 85.0 -27.5, 85.0 -32.5))",9.327800,25.813000,44.183000,14.471000,0.343070,6.578900,587.8500,0.7642,0.2076
477,"POLYGON ((90.0 -32.5, 95.0 -32.5, 95.0 -27.5, 90.0 -27.5, 90.0 -32.5))",4.763500,24.921000,47.091000,15.100000,0.668230,6.377100,681.6000,0.8706,0.2367
478,"POLYGON ((95.0 -32.5, 100.0 -32.5, 100.0 -27.5, 95.0 -27.5, 95.0 -32.5))",10.294000,18.230000,46.471000,17.557000,0.464150,7.155300,393.1000,0.7762,0.2109
479,"POLYGON ((100.0 -32.5, 105.0 -32.5, 105.0 -27.5, 100.0 -27.5, 100.0 -32.5))",7.038800,24.316000,44.400000,15.980000,0.595390,6.872200,519.8700,0.6461,0.1754
480,"POLYGON ((105.0 -32.5, 110.0 -32.5, 110.0 -27.5, 105.0 -27.5, 105.0 -32.5))",10.292000,19.315000,47.986000,14.558000,0.653260,6.903500,128.9900,0.5335,0.1446
481,"POLYGON ((110.0 -32.5, 115.0 -32.5, 115.0 -27.5, 110.0 -27.5, 110.0 -32.5))",5.142100,25.761000,43.262000,16.406000,0.857200,6.929900,229.4800,0.4645,0.1258
482,"POLYGON ((115.0 -32.5, 120.0 -32.5, 120.0 -27.5, 115.0 -27.5, 115.0 -32.5))",6.838300,25.640000,44.300000,17.374000,0.346070,5.845900,231.1200,0.3984,0.1077
483,"POLYGON ((120.0 -32.5, 125.0 -32.5, 125.0 -27.5, 120.0 -27.5, 120.0 -32.5))",7.721300,25.438000,42.510000,17.730000,0.586030,5.457500,133.6200,0.5924,0.1607
484,"POLYGON ((125.0 -32.5, 130.0 -32.5, 130.0 -27.5, 125.0 -27.5, 125.0 -32.5))",5.848600,28.112000,45.600000,13.699000,0.474740,5.139600,252.3400,0.4959,0.1344
485,"POLYGON ((130.0 -32.5, 135.0 -32.5, 135.0 -27.5, 130.0 -27.5, 130.0 -32.5))",5.101300,27.385000,45.222000,15.193000,0.234960,5.772700,394.5500,0.5920,0.1606
486,"POLYGON ((135.0 -32.5, 140.0 -32.5, 140.0 -27.5, 135.0 -27.5, 135.0 -32.5))",4.201300,25.533000,47.652000,15.836000,0.474690,4.471800,384.1000,0.7292,0.1981
487,"POLYGON ((140.0 -32.5, 145.0 -32.5, 145.0 -27.5, 140.0 -27.5, 140.0 -32.5))",8.162400,20.379000,44.804000,18.680000,0.192210,5.153000,370.2900,0.8892,0.2417
488,"POLYGON ((145.0 -32.5, 150.0 -32.5, 150.0 -27.5, 145.0 -27.5, 145.0 -32.5))",8.649400,22.919000,47.063000,13.925000,0.181230,5.715500,380.0700,0.9454,0.2571
489,"POLYGON ((150.0 -32.5, 155.0 -32.5, 155.0 -27.5, 150.0 -27.5, 150.0 -32.5))",7.136900,26.359000,44.776000,16.197000,0.177900,5.110300,599.0400,0.9503,0.2584
490,"POLYGON ((155.0 -32.5, 160.0 -32.5, 160.0 -27.5, 155.0 -27.5, 155.0 -32.5))",7.395800,22.130000,46.577000,15.848000,0.000000,6.973000,560.8300,1.5139,0.4123
491,"POLYGON ((160.0 -32.5, 165.0 -32.5, 165.0 -27.5, 160.0 -27.5, 160.0 -32.5))",11.155000,20.477000,46.325000,13.953000,0.453300,7.339900,685.2000,1.7042,0.4642
492,"POLYGON ((165.0 -32.5, 170.0 -32.5, 170.0 -27.5, 165.0 -27.5, 165.0 -32.5))",8.805600,17.862000,46.020000,15.636000,0.232920,9.392100,1002.8000,2.3340,0.6362
493,"POLYGON ((170.0 -32.5, 175.0 -32.5, 175.0 -27.5, 170.0 -27.5, 170.0 -32.5))",5.919900,17.492000,47.411000,18.190000,0.708640,10.298000,1474.8000,3.1344,0.8547
494,"POLYGON ((175.0 -32.5, 180.0 -32.5, 180.0 -27.5, 175.0 -27.5, 175.0 -32.5))",10.629000,18.296000,48.933000,15.444000,0.525560,8.322000,1217.0000,3.0126,0.8214
495,"POLYGON ((-180.0 -27.5, -175.0 -27.5, -175.0 -22.5, -180.0 -22.5, -180.0 -27.5))",7.451800,17.607000,46.679000,17.710000,0.664290,8.213100,1069.6000,2.4624,0.6712
496,"POLYGON ((-175.0 -27.5, -170.0 -27.5, -170.0 -22.5, -175.0 -22.5, -175.0 -27.5))",9.972000,18.193000,44.449000,18.574000,0.009390,7.184400,896.5000,2.2843,0.6226
497,"POLYGON ((-170.0 -27.5, -165.0 -27.5, -165.0 -22.5, -170.0 -22.5, -170.0 -27.5))",6.592500,22.282000,48.059000,14.031000,0.590590,6.784000,1005.6000,2.0507,0.5588
498,"POLYGON ((-165.0 -27.5, -160.0 -27.5, -160.0 -22.5, -165.0 -22.5, -165.0 -27.5))",4.892400,22.281000,50.346000,13.933000,0.625770,6.506800,808.7200,1.5132,0.4121
499,"POLYGON ((-160.0 -27.5, -155.0 -27.5, -155.0 -22.5, -160.0 -22.5, -160.0 -27.5))",5.339600,29.827000,43.683000,14.528000,0.307750,5.637600,725.2800,0.9218,0.2507
500,"POLYGON ((-155.0 -27.5, -150.0 -27.5, -150.0 -22.5, -155.0 -22.5, -155.0 -27.5))",9.816000,20.337000,44.775000,16.390000,0.000000,6.854400,409.6000,1.1288,0.3072
501,"POLYGON ((-150.0 -27.5, -145.0 -27.5, -145.0 -22.5, -150.0 -22.5, -150.0 -27.5))",5.966100,24.457000,45.183000,16.036000,0.214570,6.351600,432.8700,0.9985,0.2716
502,"POLYGON ((-145.0 -27.5, -140.0 -27.5, -140.0 -22.5, -145.0 -22.5, -145.0 -27.5))",5.235000,24.934000,45.599000,16.519000,0.366390,5.388100,446.6700,0.7612,0.2068
503,"POLYGON ((-140.0 -27.5, -135.0 -27.5, -135.0 -22.5, -140.0 -22.5, -140.0 -27.5))",3.681400,25.607000,43.253000,17.579000,0.273490,5.250500,524.3200,0.6501,0.1765
504,"POLYGON ((-135.0 -27.5, -130.0 -27.5, -130.0 -22.5, -135.0 -22.5, -135.0 -27.5))",4.593500,27.371000,43.942000,16.636000,0.074841,4.445400,398.0500,0.5532,0.1500
505,"POLYGON ((-130.0 -27.5, -125.0 -27.5, -125.0 -22.5, -130.0 -22.5, -130.0 -27.5))",6.818500,28.844000,42.647000,15.466000,0.070528,4.185500,193.7300,0.1866,0.0499
506,"POLYGON ((-125.0 -27.5, -120.0 -27.5, -120.0 -22.5, -125.0 -22.5, -125.0 -27.5))",5.229700,28.369000,43.631000,15.358000,0.478630,3.948800,215.3000,0.3052,0.0823
507,"POLYGON ((-120.0 -27.5, -115.0 -27.5, -115.0 -22.5, -120.0 -22.5, -120.0 -27.5))",4.643500,23.747000,47.513000,17.628000,0.190570,3.968600,181.0800,0.3853,0.1042
508,"POLYGON ((-115.0 -27.5, -110.0 -27.5, -110.0 -22.5, -115.0 -22.5, -115.0 -27.5))",3.958300,25.992000,43.760000,18.244000,0.431430,4.089600,329.8200,0.1991,0.0534
509,"POLYGON ((-110.0 -27.5, -105.0 -27.5, -105.0 -22.5, -110.0 -22.5, -110.0 -27.5))",6.538700,23.825000,46.484000,17.731000,0.000000,3.500000,173.2600,0.0944,0.0248
510,"POLYGON ((-105.0 -27.5, -100.0 -27.5, -100.0 -22.5, -105.0 -22.5, -105.0 -27.5))",5.283000,25.466000,45.054000,18.189000,0.357310,3.799500,69.2980,0.2609,0.0702
511,"POLYGON ((-100.0 -27.5, -95.0 -27.5, -95.0 -22.5, -100.0 -22.5, -100.0 -27.5))",6.088200,31.346000,43.574000,12.273000,0.308800,4.627500,226.6700,0.3112,0.0840
512,"POLYGON ((-95.0 -27.5, -90.0 -27.5, -90.0 -22.5, -95.0 -22.5, -95.0 -27.5))",3.597100,20.722000,46.140000,18.609000,0.765710,5.689200,251.8100,0.3568,0.0964
513,"POLYGON ((-90.0 -27.5, -85.0 -27.5, -85.0 -22.5, -90.0 -22.5, -90.0 -27.5))",4.569000,25.926000,44.509000,17.062000,0.467790,4.605500,139.4700,0.1368,0.0363
514,"POLYGON ((-85.0 -27.5, -80.0 -27.5, -80.0 -22.5, -85.0 -22.5, -85.0 -27.5))",4.533200,26.230000,45.590000,16.205000,0.553100,4.417900,131.0100,0.1509,0.0402
515,"POLYGON ((-80.0 -27.5, -75.0 -27.5, -75.0 -22.5, -80.0 -22.5, -80.0 -27.5))",2.745000,29.989000,47.649000,14.293000,0.343660,3.943000,373.3800,0.0426,0.0106
516,"POLYGON ((-75.0 -27.5, -70.0 -27.5, -70.0 -22.5, -75.0 -22.5, -75.0 -27.5))",6.772200,29.584000,42.654000,15.899000,0.233280,4.381700,228.3200,0.5154,0.1397
517,"POLYGON ((-70.0 -27.5, -65.0 -27.5, -65.0 -22.5, -70.0 -22.5, -70.0 -27.5))",5.561500,22.991000,48.582000,17.635000,0.406510,5.012600,347.6500,0.6532,0.1773
518,"POLYGON ((-65.0 -27.5, -60.0 -27.5, -60.0 -22.5, -65.0 -22.5, -65.0 -27.5))",8.954100,25.469000,44.840000,16.197000,0.075746,5.174700,446.4300,1.0464,0.2847
519,"POLYGON ((-60.0 -27.5, -55.0 -27.5, -55.0 -22.5, -60.0 -22.5, -60.0 -27.5))",8.296900,23.090000,44.050000,17.438000,0.795020,6.219900,550.9000,1.7643,0.4807
520,"POLYGON ((-55.0 -27.5, -50.0 -27.5, -50.0 -22.5, -55.0 -22.5, -55.0 -27.5))",3.164400,28.043000,42.430000,17.275000,0.994530,7.034000,1095.4000,2.1059,0.5739
521,"POLYGON ((-50.0 -27.5, -45.0 -27.5, -45.0 -22.5, -50.0 -22.5, -50.0 -27.5))",9.031600,24.197000,39.666000,16.529000,1.295500,7.733600,998.0100,2.2863,0.6232
522,"POLYGON ((-45.0 -27.5, -40.0 -27.5, -40.0 -22.5, -45.0 -22.5, -45.0 -27.5))",8.007400,15.529000,40.445000,14.969000,2.276600,14.288000,1044.8000,1.8160,0.4948
523,"POLYGON ((-40.0 -27.5, -35.0 -27.5, -35.0 -22.5, -40.0 -22.5, -40.0 -27.5))",8.323000,12.578000,41.989000,15.878000,2.883800,15.217000,1046.0000,2.2049,0.6009
524,"POLYGON ((-35.0 -27.5, -30.0 -27.5, -30.0 -22.5, -35.0 -22.5, -35.0 -27.5))",12.086000,17.544000,39.260000,15.966000,2.588800,12.670000,1321.4000,2.5045,0.6827
525,"POLYGON ((-30.0 -27.5, -25.0 -27.5, -25.0 -22.5, -30.0 -22.5, -30.0 -27.5))",7.407400,15.100000,43.661000,18.208000,3.475000,13.420000,1917.5000,3.4904,0.9519
526,"POLYGON ((-25.0 -27.5, -20.0 -27.5, -20.0 -22.5, -25.0 -22.5, -25.0 -27.5))",12.105000,12.471000,40.232000,17.064000,4.234900,13.350000,1965.7000,4.5046,1.2287
527,"POLYGON ((-20.0 -27.5, -15.0 -27.5, -15.0 -22.5, -20.0 -22.5, -20.0 -27.5))",6.030800,14.281000,44.789000,16.796000,2.669600,15.974000,2229.4000,4.5880,1.2515
528,"POLYGON ((-15.0 -27.5, -10.0 -27.5, -10.0 -22.5, -15.0 -22.5, -15.0 -27.5))",7.700000,15.641000,39.572000,15.726000,3.618400,14.359000,2074.1000,4.3760,1.1936
529,"POLYGON ((-10.0 -27.5, -5.0 -27.5, -5.0 -22.5, -10.0 -22.5, -10.0 -27.5))",8.519800,19.274000,42.105000,17.249000,2.820100,10.354000,1856.1000,3.7778,1.0303
530,"POLYGON ((-5.0 -27.5, 0.0 -27.5, 0.0 -22.5, -5.0 -22.5, -5.0 -27.5))",4.865900,31.250000,40.047000,15.305000,1.176900,8.314000,1633.1000,2.8498,0.7770
531,"POLYGON ((0.0 -27.5, 5.0 -27.5, 5.0 -22.5, 0.0 -22.5, 0.0 -27.5))",10.174000,22.423000,45.214000,17.259000,0.249980,6.324000,1079.2000,2.0867,0.5687
532,"POLYGON ((5.0 -27.5, 10.0 -27.5, 10.0 -22.5, 5.0 -22.5, 5.0 -27.5))",7.462000,20.391000,46.169000,18.372000,0.322230,6.364500,851.3800,2.1348,0.5818
533,"POLYGON ((10.0 -27.5, 15.0 -27.5, 15.0 -22.5, 10.0 -22.5, 10.0 -27.5))",7.611400,19.344000,45.357000,18.160000,0.842090,6.403100,805.6200,2.0055,0.5465
534,"POLYGON ((15.0 -27.5, 20.0 -27.5, 20.0 -22.5, 15.0 -22.5, 15.0 -27.5))",7.386800,23.905000,44.179000,17.092000,0.526790,6.364000,607.5600,1.6439,0.4478
535,"POLYGON ((20.0 -27.5, 25.0 -27.5, 25.0 -22.5, 20.0 -22.5, 20.0 -27.5))",8.324500,24.812000,45.138000,15.660000,0.543930,5.964100,630.0700,1.4899,0.4057
536,"POLYGON ((25.0 -27.5, 30.0 -27.5, 30.0 -22.5, 25.0 -22.5, 25.0 -27.5))",10.093000,28.775000,43.589000,14.227000,0.148240,4.723800,570.3000,1.2095,0.3292
537,"POLYGON ((30.0 -27.5, 35.0 -27.5, 35.0 -22.5, 30.0 -22.5, 30.0 -27.5))",6.379300,23.812000,46.108000,17.464000,0.634310,6.217500,653.2300,1.3789,0.3755
538,"POLYGON ((35.0 -27.5, 40.0 -27.5, 40.0 -22.5, 35.0 -22.5, 35.0 -27.5))",9.396700,17.552000,46.646000,19.949000,0.550760,7.387400,550.7300,1.3669,0.3722
539,"POLYGON ((40.0 -27.5, 45.0 -27.5, 45.0 -22.5, 40.0 -22.5, 40.0 -27.5))",10.106000,25.858000,44.545000,12.878000,0.919640,5.999900,488.4800,1.1968,0.3257
540,"POLYGON ((45.0 -27.5, 50.0 -27.5, 50.0 -22.5, 45.0 -22.5, 45.0 -27.5))",9.577300,21.681000,43.653000,16.258000,0.349070,6.871200,296.6000,0.9491,0.2581
541,"POLYGON ((50.0 -27.5, 55.0 -27.5, 55.0 -22.5, 50.0 -22.5, 50.0 -27.5))",8.999100,24.558000,41.964000,17.377000,0.236230,6.327900,406.0800,0.7405,0.2012
542,"POLYGON ((55.0 -27.5, 60.0 -27.5, 60.0 -22.5, 55.0 -22.5, 55.0 -27.5))",5.956700,23.790000,45.031000,15.545000,1.124900,6.844800,276.5800,0.4341,0.1175
543,"POLYGON ((60.0 -27.5, 65.0 -27.5, 65.0 -22.5, 60.0 -22.5, 60.0 -27.5))",8.783600,22.684000,48.001000,15.192000,0.503990,4.957500,256.6700,0.3922,0.1061
544,"POLYGON ((65.0 -27.5, 70.0 -27.5, 70.0 -22.5, 65.0 -22.5, 65.0 -27.5))",9.598300,20.830000,44.623000,16.139000,0.165000,7.720300,343.3500,0.5525,0.1498
545,"POLYGON ((70.0 -27.5, 75.0 -27.5, 75.0 -22.5, 70.0 -22.5, 70.0 -27.5))",7.721800,18.396000,45.099000,19.382000,0.292060,7.638300,396.4400,0.6095,0.1654
546,"POLYGON ((75.0 -27.5, 80.0 -27.5, 80.0 -22.5, 75.0 -22.5, 75.0 -27.5))",9.117400,23.745000,44.570000,16.569000,0.142350,5.956400,253.7300,0.6096,0.1654
547,"POLYGON ((80.0 -27.5, 85.0 -27.5, 85.0 -22.5, 80.0 -22.5, 80.0 -27.5))",6.942400,24.089000,47.113000,15.609000,0.473700,4.588400,416.3800,0.9029,0.2455
548,"POLYGON ((85.0 -27.5, 90.0 -27.5, 90.0 -22.5, 85.0 -22.5, 85.0 -27.5))",10.604000,24.426000,43.371000,16.150000,0.728700,5.190200,373.4100,0.9385,0.2552
549,"POLYGON ((90.0 -27.5, 95.0 -27.5, 95.0 -22.5, 90.0 -22.5, 90.0 -27.5))",9.045800,22.481000,44.594000,16.521000,0.311510,5.516600,388.7400,0.8867,0.2411
550,"POLYGON ((95.0 -27.5, 100.0 -27.5, 100.0 -22.5, 95.0 -22.5, 95.0 -27.5))",8.649800,25.794000,46.683000,13.581000,0.370660,5.211600,376.2700,0.6589,0.1789
551,"POLYGON ((100.0 -27.5, 105.0 -27.5, 105.0 -22.5, 100.0 -22.5, 100.0 -27.5))",8.545500,24.096000,44.092000,14.632000,0.629050,6.669000,332.5600,0.6231,0.1691
552,"POLYGON ((105.0 -27.5, 110.0 -27.5, 110.0 -22.5, 105.0 -22.5, 105.0 -27.5))",7.121400,23.136000,46.002000,14.772000,0.501210,7.210400,364.2200,0.4297,0.1163
553,"POLYGON ((110.0 -27.5, 115.0 -27.5, 115.0 -22.5, 110.0 -22.5, 110.0 -27.5))",7.462300,27.080000,43.181000,16.694000,0.437640,5.608400,154.6800,0.4706,0.1275
554,"POLYGON ((115.0 -27.5, 120.0 -27.5, 120.0 -22.5, 115.0 -22.5, 115.0 -27.5))",8.031300,24.970000,45.206000,14.548000,0.810420,5.220400,369.5200,0.4617,0.1250
555,"POLYGON ((120.0 -27.5, 125.0 -27.5, 125.0 -22.5, 120.0 -22.5, 120.0 -27.5))",5.961200,23.576000,46.951000,16.847000,0.425400,5.878500,292.6100,0.5109,0.1385
556,"POLYGON ((125.0 -27.5, 130.0 -27.5, 130.0 -22.5, 125.0 -22.5, 125.0 -27.5))",3.910400,21.774000,46.093000,19.133000,0.613940,5.870800,165.4700,0.5336,0.1447
557,"POLYGON ((130.0 -27.5, 135.0 -27.5, 135.0 -22.5, 130.0 -22.5, 130.0 -27.5))",7.906300,23.372000,43.759000,17.944000,0.387380,4.509500,252.6000,0.6440,0.1748
558,"POLYGON ((135.0 -27.5, 140.0 -27.5, 140.0 -22.5, 135.0 -22.5, 135.0 -27.5))",6.978700,23.429000,47.800000,15.434000,0.326970,4.315600,288.0000,0.6315,0.1714
559,"POLYGON ((140.0 -27.5, 145.0 -27.5, 145.0 -22.5, 140.0 -22.5, 140.0 -27.5))",8.352300,24.121000,44.525000,15.926000,0.253020,4.201700,293.4900,0.6886,0.1870
560,"POLYGON ((145.0 -27.5, 150.0 -27.5, 150.0 -22.5, 145.0 -22.5, 145.0 -27.5))",4.511500,28.896000,41.800000,18.717000,0.383760,5.114200,495.7900,0.6928,0.1881
561,"POLYGON ((150.0 -27.5, 155.0 -27.5, 155.0 -22.5, 150.0 -22.5, 150.0 -27.5))",5.766900,32.739000,41.109000,15.068000,0.315110,4.623500,747.8500,0.8608,0.2340
562,"POLYGON ((155.0 -27.5, 160.0 -27.5, 160.0 -22.5, 155.0 -22.5, 155.0 -27.5))",9.111300,23.447000,46.864000,15.049000,0.108530,5.672300,489.0800,1.2961,0.3528
563,"POLYGON ((160.0 -27.5, 165.0 -27.5, 165.0 -22.5, 160.0 -22.5, 160.0 -27.5))",9.804500,23.347000,44.980000,16.149000,0.463490,6.252400,788.8200,1.6081,0.4380
564,"POLYGON ((165.0 -27.5, 170.0 -27.5, 170.0 -22.5, 165.0 -22.5, 165.0 -27.5))",6.907500,22.132000,45.780000,15.759000,0.788980,7.741800,901.8700,2.1527,0.5867
565,"POLYGON ((170.0 -27.5, 175.0 -27.5, 175.0 -22.5, 170.0 -22.5, 170.0 -27.5))",6.867600,25.502000,44.875000,14.335000,0.383880,7.405500,1072.3000,2.6319,0.7175
566,"POLYGON ((175.0 -27.5, 180.0 -27.5, 180.0 -22.5, 175.0 -22.5, 175.0 -27.5))",9.781600,18.796000,45.605000,18.396000,0.459770,7.902900,1057.0000,2.6421,0.7203
567,"POLYGON ((-180.0 -22.5, -175.0 -22.5, -175.0 -17.5, -180.0 -17.5, -180.0 -22.5))",5.781000,20.754000,47.959000,16.551000,0.794700,6.726000,841.5100,1.6556,0.4510
568,"POLYGON ((-175.0 -22.5, -170.0 -22.5, -170.0 -17.5, -175.0 -17.5, -175.0 -22.5))",7.976800,23.553000,45.389000,16.218000,0.000000,5.830000,695.3300,1.6298,0.4439
569,"POLYGON ((-170.0 -22.5, -165.0 -22.5, -165.0 -17.5, -170.0 -17.5, -170.0 -22.5))",5.268500,18.041000,47.370000,19.657000,0.000000,6.544100,704.3400,1.1763,0.3201
570,"POLYGON ((-165.0 -22.5, -160.0 -22.5, -160.0 -17.5, -165.0 -17.5, -165.0 -22.5))",3.577600,28.320000,44.071000,16.977000,0.420650,4.746600,615.7000,0.9052,0.2461
571,"POLYGON ((-160.0 -22.5, -155.0 -22.5, -155.0 -17.5, -160.0 -17.5, -160.0 -22.5))",8.722500,23.719000,42.680000,17.463000,0.408150,4.820400,261.4000,0.7847,0.2132
572,"POLYGON ((-155.0 -22.5, -150.0 -22.5, -150.0 -17.5, -155.0 -17.5, -155.0 -22.5))",5.709000,20.872000,46.075000,18.490000,0.193650,6.319200,377.7200,0.7745,0.2104
573,"POLYGON ((-150.0 -22.5, -145.0 -22.5, -145.0 -17.5, -150.0 -17.5, -150.0 -22.5))",5.652000,22.186000,47.475000,17.579000,0.250600,4.685400,382.4900,0.8211,0.2232
574,"POLYGON ((-145.0 -22.5, -140.0 -22.5, -140.0 -17.5, -145.0 -17.5, -145.0 -22.5))",6.691300,28.155000,41.819000,16.209000,0.398220,4.724900,349.8900,0.6250,0.1696
575,"POLYGON ((-140.0 -22.5, -135.0 -22.5, -135.0 -17.5, -140.0 -17.5, -140.0 -22.5))",5.255400,27.152000,45.157000,14.533000,0.221810,4.749500,207.2200,0.5815,0.1577
576,"POLYGON ((-135.0 -22.5, -130.0 -22.5, -130.0 -17.5, -135.0 -17.5, -135.0 -22.5))",5.437100,26.673000,45.902000,14.825000,0.299410,3.762200,341.7000,0.6482,0.1759
577,"POLYGON ((-130.0 -22.5, -125.0 -22.5, -125.0 -17.5, -130.0 -17.5, -130.0 -22.5))",1.573200,31.044000,40.958000,15.246000,0.682310,4.794500,251.0200,0.6083,0.1651
578,"POLYGON ((-125.0 -22.5, -120.0 -22.5, -120.0 -17.5, -125.0 -17.5, -125.0 -22.5))",3.301500,29.181000,45.429000,14.957000,0.223530,3.130400,316.8100,0.5280,0.1431
579,"POLYGON ((-120.0 -22.5, -115.0 -22.5, -115.0 -17.5, -120.0 -17.5, -120.0 -22.5))",3.459500,25.900000,47.696000,14.939000,0.408740,4.460900,157.0300,0.4231,0.1145
580,"POLYGON ((-115.0 -22.5, -110.0 -22.5, -110.0 -17.5, -115.0 -17.5, -115.0 -22.5))",9.275700,27.017000,40.265000,15.938000,0.161970,3.918000,75.2350,0.1998,0.0536
581,"POLYGON ((-110.0 -22.5, -105.0 -22.5, -105.0 -17.5, -110.0 -17.5, -110.0 -22.5))",7.379800,27.689000,41.774000,14.716000,0.260370,3.992300,127.3500,0.1074,0.0283
582,"POLYGON ((-105.0 -22.5, -100.0 -22.5, -100.0 -17.5, -105.0 -17.5, -105.0 -22.5))",3.550400,29.638000,44.261000,16.204000,0.158500,4.045000,239.9900,0.2732,0.0736
583,"POLYGON ((-100.0 -22.5, -95.0 -22.5, -95.0 -17.5, -100.0 -17.5, -100.0 -22.5))",2.402100,23.863000,45.333000,14.845000,1.424800,6.157300,412.8400,0.4513,0.1222
584,"POLYGON ((-95.0 -22.5, -90.0 -22.5, -90.0 -17.5, -95.0 -17.5, -95.0 -22.5))",3.720700,20.167000,46.423000,15.359000,1.115100,6.837300,313.3800,0.3836,0.1037
585,"POLYGON ((-90.0 -22.5, -85.0 -22.5, -85.0 -17.5, -90.0 -17.5, -90.0 -22.5))",1.932100,28.635000,43.335000,15.870000,0.992190,4.493100,263.1000,0.2551,0.0686
586,"POLYGON ((-85.0 -22.5, -80.0 -22.5, -80.0 -17.5, -85.0 -17.5, -85.0 -22.5))",5.365100,24.769000,44.766000,15.772000,0.659700,5.012100,175.2400,0.2819,0.0760
587,"POLYGON ((-80.0 -22.5, -75.0 -22.5, -75.0 -17.5, -80.0 -17.5, -80.0 -22.5))",8.280600,23.909000,45.988000,14.624000,0.604900,5.445300,0.0000,0.5424,0.1471
588,"POLYGON ((-75.0 -22.5, -70.0 -22.5, -70.0 -17.5, -75.0 -17.5, -75.0 -22.5))",7.783300,28.627000,46.948000,13.232000,0.026275,4.585300,215.2300,0.6733,0.1828
589,"POLYGON ((-70.0 -22.5, -65.0 -22.5, -65.0 -17.5, -70.0 -17.5, -70.0 -22.5))",7.816300,27.469000,44.956000,14.226000,0.366420,5.157300,449.4500,1.0823,0.2945
590,"POLYGON ((-65.0 -22.5, -60.0 -22.5, -60.0 -17.5, -65.0 -17.5, -65.0 -22.5))",5.900600,30.845000,41.830000,15.513000,0.960300,5.194900,930.9200,1.9377,0.5280
591,"POLYGON ((-60.0 -22.5, -55.0 -22.5, -55.0 -17.5, -60.0 -17.5, -60.0 -22.5))",8.342200,26.392000,43.714000,16.151000,0.329040,6.850700,1219.6000,2.7784,0.7575
592,"POLYGON ((-55.0 -22.5, -50.0 -22.5, -50.0 -17.5, -55.0 -17.5, -55.0 -22.5))",8.446500,22.119000,44.235000,16.992000,1.000700,8.498300,1337.0000,3.2014,0.8730
593,"POLYGON ((-50.0 -22.5, -45.0 -22.5, -45.0 -17.5, -50.0 -17.5, -50.0 -22.5))",8.478700,22.553000,43.275000,18.136000,1.283900,8.944700,1435.4000,3.2032,0.8735
594,"POLYGON ((-45.0 -22.5, -40.0 -22.5, -40.0 -17.5, -45.0 -17.5, -45.0 -22.5))",10.523000,19.505000,37.565000,13.771000,2.603800,13.209000,1319.6000,3.1462,0.8579
595,"POLYGON ((-40.0 -22.5, -35.0 -22.5, -35.0 -17.5, -40.0 -17.5, -40.0 -22.5))",8.659400,14.037000,43.288000,14.783000,2.104700,15.301000,1352.1000,2.6948,0.7347
596,"POLYGON ((-35.0 -22.5, -30.0 -22.5, -30.0 -17.5, -35.0 -17.5, -35.0 -22.5))",10.319000,11.547000,43.642000,17.677000,3.113300,15.375000,1865.4000,3.6251,0.9887
597,"POLYGON ((-30.0 -22.5, -25.0 -22.5, -25.0 -17.5, -30.0 -17.5, -30.0 -22.5))",9.577000,18.627000,44.189000,16.411000,2.402000,13.789000,2403.8000,4.6599,1.2712
