# 
# This is data from Figure 6, Lawrence et al., 2022, submitted.
#        MAPLON        MAPLAT          HMAP
      49.25000     -38.75000      39.54437
      49.75000     -38.75000      40.25983
      50.25000     -38.75000      41.62018
      50.75000     -38.75000      42.36127
      51.25000     -38.75000      43.57800
      51.75000     -38.75000      44.14954
      52.25000     -38.75000      44.63904
      52.75000     -38.75000      45.36292
      53.25000     -38.75000      45.46667
      53.75000     -38.75000      45.52136
      54.25000     -38.75000      45.20734
      54.75000     -38.75000      44.70428
      55.25000     -38.75000      44.26935
      55.75000     -38.75000      43.94183
      56.25000     -38.75000      43.34222
      56.75000     -38.75000      43.16351
      57.25000     -38.75000      42.58240
      57.75000     -38.75000      42.39447
      58.25000     -38.75000      42.10779
      58.75000     -38.75000      41.49854
      59.25000     -38.75000      41.16449
      59.75000     -38.75000      41.02576
      60.25000     -38.75000      41.10907
      60.75000     -38.75000      41.69446
      61.25000     -38.75000      42.07312
      61.75000     -38.75000      42.45874
      62.25000     -38.75000      43.39093
      62.75000     -38.75000      43.85394
      63.25000     -38.75000      44.87274
      63.75000     -38.75000      45.33978
      64.25000     -38.75000      46.08942
      64.75000     -38.75000      46.28076
      65.25000     -38.75000      46.42798
      65.75000     -38.75000      46.76862
      66.25000     -38.75000      46.93488
      66.75000     -38.75000      47.05554
      67.25000     -38.75000      47.07458
      67.75000     -38.75000      46.83612
      68.25000     -38.75000      46.65656
      68.75000     -38.75000      46.45312
      69.25000     -38.75000      45.98602
      69.75000     -38.75000      45.82330
      70.25000     -38.75000      45.39685
      70.75000     -38.75000      45.31592
      71.25000     -38.75000      45.23639
      71.75000     -38.75000      44.84125
      72.25000     -38.75000      44.72974
      72.75000     -38.75000      44.29077
      73.25000     -38.75000      44.02594
      73.75000     -38.75000      43.36530
      74.25000     -38.75000      42.82367
      74.75000     -38.75000      42.24615
      75.25000     -38.75000      41.60815
      75.75000     -38.75000      41.31610
      76.25000     -38.75000      40.97815
      76.75000     -38.75000      40.59448
      77.25000     -38.75000      40.28577
      77.75000     -38.75000      39.88513
      78.25000     -38.75000      39.59546
      78.75000     -38.75000      40.10712
      79.25000     -38.75000      40.56311
      79.75000     -38.75000      42.33136
      80.25000     -38.75000      43.63147
      80.75000     -38.75000      44.89362
      81.25000     -38.75000      46.92816
      81.75000     -38.75000      47.79858
      82.25000     -38.75000      49.56934
      82.75000     -38.75000      50.35443
      83.25000     -38.75000      52.05640
      83.75000     -38.75000      52.93884
      84.25000     -38.75000      53.86346
      84.75000     -38.75000      55.30975
      85.25000     -38.75000      55.91656
      85.75000     -38.75000      56.60663
      86.25000     -38.75000      56.57574
      86.75000     -38.75000      56.40619
      87.25000     -38.75000      55.67688
      87.75000     -38.75000      54.70166
      88.25000     -38.75000      53.70062
      88.75000     -38.75000      52.93341
      89.25000     -38.75000      52.41010
      89.75000     -38.75000      52.29126
      90.25000     -38.75000      52.16718
      90.75000     -38.75000      52.23444
      91.25000     -38.75000      52.17566
      91.75000     -38.75000      51.68207
      92.25000     -38.75000      51.43536
      92.75000     -38.75000      50.92767
      93.25000     -38.75000      50.88678
      93.75000     -38.75000      50.91504
      94.25000     -38.75000      50.51947
      94.75000     -38.75000      50.51697
      95.25000     -38.75000      49.84125
      95.75000     -38.75000      49.29358
      96.25000     -38.75000      48.22406
      96.75000     -38.75000      47.63849
      97.25000     -38.75000      47.27167
      97.75000     -38.75000      47.03259
      98.25000     -38.75000      46.98425
      98.75000     -38.75000      47.42120
      99.25000     -38.75000      47.84259
      99.75000     -38.75000      49.17194
      100.2500     -38.75000      50.15881
      100.7500     -38.75000      51.45062
      101.2500     -38.75000      53.94666
      101.7500     -38.75000      55.67523
      102.2500     -38.75000      58.06372
      102.7500     -38.75000      59.25775
      103.2500     -38.75000      60.13226
      103.7500     -38.75000      61.24963
      104.2500     -38.75000      61.67346
      104.7500     -38.75000      62.15137
      105.2500     -38.75000      62.31964
      105.7500     -38.75000      62.28125
      106.2500     -38.75000      62.28156
      106.7500     -38.75000      62.33264
      107.2500     -38.75000      62.08527
      107.7500     -38.75000      62.20801
      108.2500     -38.75000      61.53339
      108.7500     -38.75000      61.14478
      109.2500     -38.75000      59.95514
      109.7500     -38.75000      59.52527
      110.2500     -38.75000      59.14966
      110.7500     -38.75000      57.82758
      111.2500     -38.75000      57.03113
      111.7500     -38.75000      55.10602
      112.2500     -38.75000      53.93701
      112.7500     -38.75000      52.09003
      113.2500     -38.75000      51.25067
      113.7500     -38.75000      50.58112
      114.2500     -38.75000      49.59601
      114.7500     -38.75000      49.33997
      115.2500     -38.75000      49.25677
      115.7500     -38.75000      49.56396
      116.2500     -38.75000      49.95239
      116.7500     -38.75000      50.97546
      117.2500     -38.75000      51.65552
      117.7500     -38.75000      53.54565
      118.2500     -38.75000      54.84741
      118.7500     -38.75000      57.35004
      119.2500     -38.75000      58.63538
      119.7500     -38.75000      59.72742
      120.2500     -38.75000      61.52557
      120.7500     -38.75000      62.19733
      121.2500     -38.75000      63.07263
      121.7500     -38.75000      63.09509
      122.2500     -38.75000      62.84747
      122.7500     -38.75000      62.32922
      123.2500     -38.75000      61.83374
      123.7500     -38.75000      60.85913
      124.2500     -38.75000      60.33319
      124.7500     -38.75000      59.07227
      125.2500     -38.75000      58.39276
      125.7500     -38.75000      57.71527
      126.2500     -38.75000      56.69403
      126.7500     -38.75000      56.26544
      127.2500     -38.75000      55.76758
      127.7500     -38.75000      55.52924
      128.2500     -38.75000      55.58008
      128.7500     -38.75000      55.71417
      129.2500     -38.75000      55.93506
      129.7500     -38.75000      56.34247
      130.2500     -38.75000      56.30438
      130.7500     -38.75000      56.25403
      131.2500     -38.75000      55.97125
      131.7500     -38.75000      55.62286
      132.2500     -38.75000      55.30310
      132.7500     -38.75000      54.95825
      133.2500     -38.75000      54.16815
      133.7500     -38.75000      53.62433
      134.2500     -38.75000      52.63544
      134.7500     -38.75000      52.15509
      135.2500     -38.75000      51.32782
      135.7500     -38.75000      51.00739
      136.2500     -38.75000      50.73688
      136.7500     -38.75000      50.29590
      137.2500     -38.75000      50.12738
      137.7500     -38.75000      50.05756
      138.2500     -38.75000      50.19885
      138.7500     -38.75000      50.53046
      139.2500     -38.75000      51.25311
      139.7500     -38.75000      51.82379
      140.2500     -38.75000      52.77258
      140.7500     -38.75000      53.41559
      141.2500     -38.75000      54.45441
      141.7500     -38.75000      55.07941
      142.2500     -38.75000      55.58899
      142.7500     -38.75000      56.31775
      143.2500     -38.75000      56.57697
      143.7500     -38.75000      57.17621
      144.2500     -38.75000      57.43713
      144.7500     -38.75000      57.85944
      145.2500     -38.75000      57.80481
      145.7500     -38.75000      57.66296
      146.2500     -38.75000      57.76678
      146.7500     -38.75000      57.76941
      147.2500     -38.75000      57.93292
      147.7500     -38.75000      57.95819
      148.2500     -38.75000      57.96741
      148.7500     -38.75000      57.94226
      149.2500     -38.75000      57.81061
      149.7500     -38.75000      57.59778
      150.2500     -38.75000      57.52283
      150.7500     -38.75000      57.48779
      151.2500     -38.75000      57.60651
      151.7500     -38.75000      57.62787
      152.2500     -38.75000      57.34174
      152.7500     -38.75000      56.88361
      153.2500     -38.75000      56.16583
      153.7500     -38.75000      55.31055
      154.2500     -38.75000      54.46533
      154.7500     -38.75000      53.45190
      155.2500     -38.75000      52.56653
      155.7500     -38.75000      52.54510
      156.2500     -38.75000      52.73645
      156.7500     -38.75000      53.74823
      157.2500     -38.75000      54.11298
      157.7500     -38.75000      55.03998
      158.2500     -38.75000      55.21234
      158.7500     -38.75000      55.53619
      159.2500     -38.75000      56.99841
      159.7500     -38.75000      57.78619
      160.2500     -38.75000      59.67401
      160.7500     -38.75000      60.64307
      161.2500     -38.75000      61.46429
      161.7500     -38.75000      62.93408
      162.2500     -38.75000      63.36688
      162.7500     -38.75000      64.27863
      163.2500     -38.75000      64.31177
      163.7500     -38.75000      64.66956
      164.2500     -38.75000      64.55432
      164.7500     -38.75000      64.38330
      165.2500     -38.75000      63.94135
      165.7500     -38.75000      63.07971
      166.2500     -38.75000      61.65771
      166.7500     -38.75000      60.67279
      167.2500     -38.75000      59.59485
      167.7500     -38.75000      59.46564
      168.2500     -38.75000      59.50879
      168.7500     -38.75000      58.77399
      169.2500     -38.75000      58.49353
      169.7500     -38.75000      57.31177
      170.2500     -38.75000      56.67645
      170.7500     -38.75000      56.12262
      171.2500     -38.75000      55.21265
      171.7500     -38.75000      55.31207
      172.2500     -38.75000      54.74396
      172.7500     -38.75000      54.64349
